Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes,etp_mes
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,5.0,16.80689293935484,140.98599207499976,51.539369713999996
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,5.0,15.75583530735484,56.67021253999988,47.137794942000006
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,5.0,15.106263497806449,31.036952094999805,59.625983829999996
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,5.0,18.560723042580648,48.97268107499974,67.30314913
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,5.0,28.516413704774195,53.32614668499971,115.51574721400002
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2014.0,6.0,24.275654812266666,0.5764382099996226,116.28346374400002
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2014.0,6.0,22.91397974186667,86.84235060499987,76.77165299999999
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2014.0,6.0,27.9476627968,9.242169439999657,132.96850299599998
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2014.0,6.0,25.004701427200004,2.6433043749996443,151.80314853199997
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2014.0,6.0,23.548317234133332,-3.616500004000045E-4,104.92125909999999
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2014.0,6.0,22.737094433066666,0.10263832499961723,86.39370017599998
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2014.0,6.0,21.77106138186667,0.8785714699995992,90.897637152
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2014.0,6.0,23.966603990933333,15.964634474999741,79.637794712
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2014.0,6.0,25.506446147733335,41.419361629999685,88.23621984799999
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2014.0,6.0,27.922312084266668,235.5468478449999,105.842518936
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2014.0,6.0,28.87623945813333,145.22273643499992,101.64566857200002
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2014.0,6.0,25.872180022933335,6.838836689999681,134.96456597399998
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2014.0,6.0,24.7808176064,172.79239640999992,96.57873947399999
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2014.0,6.0,19.397850155466674,179.0479282249998,46.06299179999999
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2014.0,6.0,18.9880373728,328.26055867499974,58.65354289199998
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2014.0,6.0,18.205725777599998,337.2284231649998,56.09448779200001
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2014.0,6.0,16.768140989333332,49.370959699999844,57.32283423999999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2014.0,6.0,22.588550651200006,44.28962759999985,73.13779475800001
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2014.0,6.0,26.734673928000003,58.277024204999805,103.59055044799997
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2014.0,6.0,14.428398400266667,270.48443936499996,34.70078715599999
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,6.0,14.037954701333327,66.97708875999979,41.303149314
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,6.0,14.87089651173333,236.81718086999987,37.10629895000001
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,6.0,15.258563025866666,25.344498864999878,49.850393348
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,6.0,18.403119528,11.755368829999753,58.34645628
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,6.0,28.202451699733327,-3.616500004000045E-4,126.87795185800002
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2014.0,7.0,24.38564419406452,-3.73705000413338E-4,134.60629826
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2014.0,7.0,22.373666838709678,125.44672917999992,76.413385286
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2014.0,7.0,27.478587325419358,11.535623494999612,152.929132776
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2014.0,7.0,24.919856019612897,6.20709145499967,169.71653423200001
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2014.0,7.0,23.188629306322586,-3.73705000413338E-4,119.047243252
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2014.0,7.0,22.398751088516132,15.607555839999634,95.657479638
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2014.0,7.0,21.50412545393548,0.7892927699996051,103.64173155
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2014.0,7.0,22.556147864774193,61.4906113699997,84.29527499399998
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2014.0,7.0,24.442152668903223,50.35974740499975,88.28740094999998
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2014.0,7.0,27.73673457754839,183.32584846499992,119.610235374
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2014.0,7.0,28.773044875870966,99.79973540499986,121.45275504600001
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2014.0,7.0,25.231203933419362,3.508492109999679,150.933069798
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2014.0,7.0,24.122673047741934,137.44965959999993,99.24015677800001
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2014.0,7.0,18.00211609496774,55.791279419999825,48.87795240999999
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2014.0,7.0,17.97551576412903,107.35306690499965,78.20472385600002
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2014.0,7.0,17.174473676903222,99.00320226499971,67.04724362
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2014.0,7.0,14.839571061677422,66.36594351999986,55.122046854000004
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2014.0,7.0,21.240603005419352,93.92187016499986,71.90944830999999
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2014.0,7.0,26.147881655741934,40.19708320499973,102.20866069400002
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2014.0,7.0,15.876708313290326,254.7460311299999,49.38976343
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,7.0,15.426018770064514,98.47446905999976,50.771653184
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,7.0,13.739723185548385,42.621015949999844,41.456692620000005
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,7.0,13.372624837419355,48.73921446499983,50.87401538799999
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,7.0,16.984412245677415,36.935417329999694,59.933070441999995
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,7.0,28.805985181935483,-3.73705000413338E-4,149.80708555400003
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2014.0,8.0,25.23065263122581,-3.73705000413338E-4,156.562991018
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2014.0,8.0,21.84276282632258,65.15741047999987,94.17322768
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2014.0,8.0,28.340823956129032,-3.73705000413338E-4,188.397636462
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2014.0,8.0,25.30190843974194,0.4390928549995863,203.95669147
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2014.0,8.0,24.804082558967746,2.526559014999606,143.76771551800002
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2014.0,8.0,24.38881418167742,0.033959619999592405,128.106298306
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2014.0,8.0,22.356714296258062,0.05455961499959017,123.80708573800001
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2014.0,8.0,25.939902903225807,13.3964897099996,118.68897553799998
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2014.0,8.0,27.252691251612905,12.304689974999633,123.75590463600001
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2014.0,8.0,27.972554090838706,110.2851328599998,134.19684944399998
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2014.0,8.0,29.405250666322576,95.14413653499983,137.93306988999998
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2014.0,8.0,24.970575821419356,6.543558039999624,172.429132638
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2014.0,8.0,23.808292971870962,140.95165874999995,111.370077952
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2014.0,8.0,19.175976290580646,70.58894249499977,72.728345942
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2014.0,8.0,20.80721056851613,17.71562199499965,119.610235374
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2014.0,8.0,19.677799112258064,46.94014823499964,97.80708592199997
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2014.0,8.0,16.045544610064518,73.36307515499973,75.031495532
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2014.0,8.0,21.665381345548386,28.187286119999783,91.35826707
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2014.0,8.0,27.535784928,55.44794616999971,123.653542432
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2014.0,8.0,16.909710798451616,94.43687003999986,72.42125932999998
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,8.0,17.113830435612908,23.772020524999647,85.98425136
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,8.0,15.037902025806453,64.57374395499986,65.665353866
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,8.0,15.274066102967744,21.471687749999774,80.35433013999997
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,8.0,18.46438298425807,29.91768569999985,86.393700176
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,8.0,29.786751784258072,-3.73705000413338E-4,170.79133737400002
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2014.0,9.0,27.787298177066663,0.8511048099996401,178.26377826600003
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2014.0,9.0,23.7938488544,61.023690204999866,117.25590468199998
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2014.0,9.0,28.973796975466666,0.2262382949996038,191.519683684
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2014.0,9.0,26.881651092800002,1.7369045949996575,213.16928983
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2014.0,9.0,27.05953333973333,0.35670492999960857,175.499998758
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2014.0,9.0,27.40960104426667,38.83749558999966,143.05118008999997
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2014.0,9.0,24.913125538666677,1.6476379499996199,159.73621934199997
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2014.0,9.0,29.4687055488,45.120494064999775,143.76771551800002
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2014.0,9.0,30.231363220800002,125.96860777499975,134.299211648
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2014.0,9.0,27.810797433066664,158.48226654999996,136.755904544
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2014.0,9.0,30.25386553866667,93.97681553999993,148.322833596
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2014.0,9.0,27.12376463946667,1.8811045599996135,201.44881747200003
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2014.0,9.0,24.468918390400006,167.75913096499983,123.80708573799998
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2014.0,9.0,20.90842505706667,168.06813088999988,74.41732230799997
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2014.0,9.0,23.18058948266667,376.1624137149998,127.49212508200002
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2014.0,9.0,21.15566571413333,381.2780791399997,107.32677089399996
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2014.0,9.0,17.728049992,46.4800937349998,100.05905441
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2014.0,9.0,24.061170693866668,45.50502730499977,116.69291256000002
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2014.0,9.0,28.426335520533325,121.2031422649998,129.539369162
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2014.0,9.0,18.953856636799994,249.4312444749999,78.35826716199998
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,9.0,18.80289171946666,209.60458747499985,87.98031433799997
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,9.0,17.213487495466666,130.06800677999996,69.964566434
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,9.0,17.84647200026667,53.38795872499975,99.496062288
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,9.0,20.748914955733333,76.01361989999975,104.767715794
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,9.0,30.491279234133344,58.67529077499972,154.925195754
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2014.0,10.0,28.568511762064517,21.12835449999963,190.240156134
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2014.0,10.0,24.71973332335484,55.914879389999726,136.29527462599995
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2014.0,10.0,29.288236775741936,0.720626119999622,213.834644156
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2014.0,10.0,26.958709356903228,33.96901804999965,216.13779374599997
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2014.0,10.0,27.007775252129036,97.27966934999972,172.173227128
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2014.0,10.0,27.613932013935482,53.27121336499974,154.82283355
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2014.0,10.0,25.472812119741935,80.2640734799997,163.98425080800004
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2014.0,10.0,30.489799906580643,89.56840455499963,167.66929015199997
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2014.0,10.0,30.258942113032255,112.83953223999978,141.464565928
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2014.0,10.0,28.038159051870974,98.98260226999989,142.999998988
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2014.0,10.0,29.329722265806453,137.20245965999982,138.70078642
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2014.0,10.0,27.838036355612903,4.504158534999618,216.086612644
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2014.0,10.0,25.07559888929032,188.63378050999992,134.35039275
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2014.0,10.0,22.746347121548393,116.8839979249999,112.54724329800001
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2014.0,10.0,26.22161832412904,58.91561199499969,180.56692785599995
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2014.0,10.0,24.01475564335484,64.10681073499967,155.12992016200002
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2014.0,10.0,18.500837841806447,112.07733242499987,113.16141652200002
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2014.0,10.0,24.947007652645162,29.2928191849997,142.53936907
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2014.0,10.0,27.725157231483873,397.90226304999976,124.472440064
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2014.0,10.0,22.031170350967745,298.0128872949998,113.673227542
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,10.0,22.579716033548387,146.95312395999977,129.129920346
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,10.0,20.022087332129033,59.863211764999875,104.511810284
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,10.0,18.510347804645157,44.78401542499972,125.44488100199997
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,10.0,22.012288250838704,17.20748878499967,137.984250992
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,10.0,29.718665963354837,103.9334677349998,155.79527448799996
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2014.0,11.0,28.191342960533333,155.0214673899998,155.948817794
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2014.0,11.0,26.172258401066667,44.50249421499976,130.25590459
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2014.0,11.0,28.759170437333335,3.549704154999631,188.03936874800004
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2014.0,11.0,26.786229871466663,59.732757184999684,187.27165221800007
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2014.0,11.0,25.301219312000008,235.7871811199999,131.177164426
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2014.0,11.0,26.141353318933334,176.28752889499987,123.39763692199999
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2014.0,11.0,25.205798090666665,126.1677410599998,136.39763682999995
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2014.0,11.0,28.280212874133337,146.37633615499985,139.21259744
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2014.0,11.0,28.9577035456,257.6231758199999,132.76377858800004
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2014.0,11.0,28.69479671786667,37.56716256499993,145.35432967999995
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2014.0,11.0,28.9850481344,163.15846541499985,125.75196761400002
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2014.0,11.0,28.728835034133336,63.44075628499968,197.04724269999997
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2014.0,11.0,26.124120531200003,38.590295649999774,144.381888742
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2014.0,11.0,23.562986466666665,135.45147213999982,110.19291260600001
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2014.0,11.0,24.27081254133334,131.48940643499975,138.08661319599994
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2014.0,11.0,24.022859785600005,147.41320256999975,139.72440846000003
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2014.0,11.0,18.993022063466665,163.98933187999987,103.999999264
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2014.0,11.0,26.335044156266672,68.36415508999974,139.46850295
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2014.0,11.0,27.53350621226667,220.0693849349999,108.14566852600001
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2014.0,11.0,23.345369114133337,76.46681978999976,146.838581638
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,11.0,23.471268158399997,95.17161524999972,152.826770572
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,11.0,20.201880760000005,166.24846466499986,103.53936934599999
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,11.0,19.415154153066666,129.9306734799998,107.12204648599997
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,11.0,21.886278946133327,165.53433150499984,115.46456611200001
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,11.0,28.24062018826667,163.83826524999984,123.34645582
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2014.0,12.0,26.112736140903227,183.14731517499976,140.082676174
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2014.0,12.0,26.45344089651613,86.60887193999991,136.295274626
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2014.0,12.0,28.813565587096768,0.8236260949996677,201.55117967599998
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2014.0,12.0,26.732951108645157,32.17681848499973,183.433069568
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2014.0,12.0,24.270559861161292,187.23984751499987,128.157479408
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2014.0,12.0,25.08097408567742,293.5152217199999,119.81495978199999
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2014.0,12.0,25.326854863999998,96.2428029349997,143.665353314
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2014.0,12.0,28.635632804129028,93.1184703599998,151.85432963399995
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2014.0,12.0,28.234698283870973,385.109666155,126.877951858
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2014.0,12.0,28.238970875870972,113.01806552999986,134.401573852
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2014.0,12.0,28.814116889290325,157.80932132499981,129.99999907999998
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2014.0,12.0,28.255785592774192,49.65934757499966,189.88188842000002
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2014.0,12.0,26.63054672619355,31.194885389999854,144.99606196599996
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2014.0,12.0,25.532077105548396,249.01236585499984,130.153542386
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2014.0,12.0,25.407344984258064,128.76332837499982,144.484250946
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2014.0,12.0,24.77706875148387,162.67778680999976,137.881888788
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2014.0,12.0,20.826988534709685,175.38798372499977,132.098424262
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2014.0,12.0,28.733351117935495,50.85414728499978,174.73228222800003
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2014.0,12.0,27.449230483612904,348.43480838999994,106.55905436400002
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2014.0,12.0,24.123637826580644,283.9499573749998,140.79921160199999
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2014.0,12.0,24.221218314838712,385.7963326549998,150.06299106400002
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2014.0,12.0,21.570557368258065,203.0606436749999,113.263778726
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2014.0,12.0,20.428948350967744,114.30213188499985,121.75984165800001
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2014.0,12.0,23.483438154322577,220.78350603999974,137.011810054
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2014.0,12.0,27.61572374606452,254.70483113999984,118.02362121200001
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2015.0,1.0,27.122446108387088,89.43107125499967,167.66929015199997
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2015.0,1.0,26.948372440774197,23.092220689999692,163.16535317600002
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2015.0,1.0,28.716949877677425,51.609480434999625,196.63779388400002
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2015.0,1.0,27.568036106322584,34.229951319999714,186.75984119800003
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2015.0,1.0,26.689260409806447,60.72154488999979,162.60236105399997
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2015.0,1.0,27.10866355354839,67.32040995499977,159.889762648
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015.0,1.0,27.404299354838713,6.529824709999673,178.36614047
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2015.0,1.0,30.81231168980646,28.626752679999726,168.38582558
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2015.0,1.0,28.50511200980645,254.91769775499986,142.79527457999998
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2015.0,1.0,27.469353013677416,309.83728442499995,115.66929052
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2015.0,1.0,27.670853965419358,210.99850841499983,109.62992048399997
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2015.0,1.0,29.175495477161284,3.515358774999612,207.181100896
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2015.0,1.0,27.10204792722581,30.192352299999754,156.87007763
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015.0,1.0,27.206795343999996,215.96310720999992,147.04330604599997
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2015.0,1.0,27.215340527999995,131.03619448999984,143.35826670199998
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015.0,1.0,25.808003853419354,166.66731917499982,151.03543200199996
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2015.0,1.0,22.279118512516135,114.66606512999977,142.18110135599997
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015.0,1.0,30.166598995612905,92.20520391499971,189.165352992
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2015.0,1.0,27.033410804129034,312.34361715,110.60236142199999
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2015.0,1.0,25.35538475251613,203.42457691999985,139.263778542
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2015.0,1.0,25.704772517677416,243.71816713999988,150.72834539000002
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2015.0,1.0,23.155413349161293,119.84353053999988,126.51968414400001
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2015.0,1.0,21.965703215483877,98.04186916499978,132.50787307800005
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015.0,1.0,25.620836758709675,233.6997029049998,149.19291232999998
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2015.0,1.0,27.53178798709677,162.49925351999994,124.472440064
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2015.0,2.0,25.71505036571428,101.83917107499977,117.97244011
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2015.0,2.0,27.16498497942857,82.84597568499984,131.433069936
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2015.0,2.0,28.516649977142862,110.95810219499981,154.925195754
