Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,4,21.987291823493138,79.16964935101944
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,4,25.883982361687572,130.67970024384934
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,4,25.128877109951475,305.7760481718965
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,5,21.718234983054572,10.57347042963741
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,5,27.353446886616382,4.8877088587069295
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,5,23.43067932949276,5.2011994879030965
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,5,25.692279946932274,362.44072897837395
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,5,25.722999662994084,203.30502970621822
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,5,25.488721794210505,11.47652550146816
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,5,26.876020706340853,29.274025396563985
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,5,24.655430463565324,9.725951985576131
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,5,23.707946949620407,92.70434959337948
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,5,25.319666224654043,2.802768186786153
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,5,23.537870189707803,62.45342774794338
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,5,21.816652531777663,9.481721953608968
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,5,18.202919752879836,46.219491795756795
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,5,21.327998507920142,70.1794116060519
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,5,18.23272853564191,25.004738406398275
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,5,15.325441594277663,36.81817038462398
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,5,24.239719358054572,52.57909877703426
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,5,17.03879687401559,72.54167778895138
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,5,18.146785785305894,111.34696884558437
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,5,20.67857394474811,54.39586325094936
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,5,18.618780492967176,57.692432240703084
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,5,16.18328349615939,47.382765845515706
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,5,19.379693316387886,111.80994792387722
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,5,24.957820941555894,19.91254969046352
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,5,25.460075960877134,100.03516955778835
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,6,22.17935292985709,0.3065131389021758
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,6,26.928764279683435,0.22151691545246877
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,6,23.383337847391772,0.7693283044218902
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,6,26.429024696350098,104.39356786836385
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,6,25.95097293853763,88.4773246728301
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,6,24.388600434197315,6.835903950822342
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,6,27.21916412777375,13.477038570535171
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,6,24.119581879509838,1.6227029048323516
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,6,22.932483355204283,63.32176549066304
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,6,24.602643945482043,0.4034451924681548
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,6,22.54238732655847,63.57809526551961
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,6,21.57438602447513,1.3050995551466826
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,6,18.130256250169566,40.060114093911636
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,6,20.93496273888485,42.1608350955367
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,6,17.442924435933435,52.229773231637466
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,6,14.858107270134838,26.708465047967422
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,6,20.53908057742649,16.160171457421768
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,6,11.926789453294589,171.52553422082661
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,6,12.224399587843152,65.2095787011504
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,6,17.08596914079459,82.1512006007552
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,6,16.677432356940415,87.73320538629292
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,6,13.958758311801489,112.3989783011794
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,6,17.074402300516795,117.43206901181935
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,6,22.95334652794736,1.9418559752821807
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,6,25.173056814405697,27.86436302293538
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,7,21.91329659492743,0.03180231356836316
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,7,26.88112778612367,0.0309082438967323
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,7,23.037372535787654,0.030938046219119997
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,7,26.33571762987367,98.15728987956263
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,7,26.2450285757742,69.66235067153193
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,7,24.028284204134422,4.521730797531376
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,7,26.843322741600787,39.9511190822146
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,7,24.10103023488034,0.623587029220829
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,7,22.194945620465035,62.905761854889164
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,7,24.062390386930076,0.04248644614435193
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,7,21.854324820733837,38.62673367762781
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,7,21.05008884963172,0.15601839328027722
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,7,17.844270427252695,34.505787747146854
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,7,20.80913517859676,44.29342176223017
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,7,17.477025173556456,19.885111110450993
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,7,14.70734691414782,16.949850576164494
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,7,22.351219246977166,0.2699824740908241
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,7,12.894642151043001,176.39294590258814
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,7,13.068344267978489,109.24785162711359
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,7,19.154116382393795,17.089891689064274
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,7,17.81149257947044,12.024256842376957
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,7,14.909810371809158,13.971153156997929
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,7,17.576387782763447,39.285856740715275
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,7,23.870999887938183,0.03198112750268933
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,7,26.97187984425534,4.05848349833704
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,8,24.12443313598635,5.515734764969693
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,8,28.952710395730946,2.43162653151785
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,8,25.196475621705417,16.818280431664334
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,8,26.523883950838524,49.893493863976346
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,8,26.92602031256564,82.59038171473776
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,8,25.12139056626188,1.882786962426053
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,8,28.038860534339847,1.6162200898293122
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,8,25.302474655643607,0.6008400649193391
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,8,22.678695358768607,55.596987816727506
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,8,26.402406926308913,7.325793716347562
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,8,22.86181132819064,34.054826113617764
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,8,23.568270291564318,7.680798980629788
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,8,17.201206174460822,88.49696359339987
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,8,19.92089335944064,74.74103114310537
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,8,16.08503723964901,91.65089866820608
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,8,14.290955418412409,81.12450978461538
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,8,21.443307043916434,47.95571706000601
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,8,12.60881076115436,149.62543091479574
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,8,13.248994732928566,93.57165834609305
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,8,17.038931413876128,114.86084303561483
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,8,15.969734610280682,89.65949258509909
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,8,13.315190969487674,49.72449979487692
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,8,16.13897131642989,48.26077363196646
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,8,25.107823697982326,10.33153674308096
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,8,27.08517112321755,42.09318301383291
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,9,25.75495957268612,25.617413350683904
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,9,29.96285616556804,7.753081747633672
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,9,27.394450675116673,1.6910211530749564
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,9,27.52711397806803,34.23050803814576
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,9,27.64357176886665,96.70493764553711
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,9,26.45125948588054,0.71958465252564
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,9,28.534413782755564,0.45286876831696077
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,9,26.90408337910975,0.8430854765002493
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,9,23.118935267130553,61.56521303330109
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,9,28.238702519734716,2.6795194831912283
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,9,24.006994077894433,19.22687155876801
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,9,25.338358010186084,2.0837412563388114
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,9,19.543208270602804,84.05973775063202
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,9,22.109188630845836,54.64065832768128
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,9,18.54390814039442,97.41248948250458
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,9,16.936513392130564,94.15761394177125
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,9,26.157631556193053,59.546806046110845
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,9,17.90127576192225,192.58109492932007
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,9,19.3809334225125,80.64573270950959
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,9,20.948522398206933,179.4896946636264
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,9,19.816073396470813,123.07319802914307
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,9,16.497605514526413,131.26074535523102
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,9,19.038002649943053,133.74062640343354
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,9,27.402336417304184,48.44424886379883
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,9,27.890118535359704,90.98222119484589
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,10,25.102517372049306,175.0668809478526
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,10,27.216987823158206,159.83229137113142
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,10,27.11068426973077,140.33881581475782
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,10,28.19608623545662,33.32915163686323
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,10,29.05896320958294,63.744001156592844
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,10,28.591541544596396,4.936151272559641
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,10,28.723771257297983,2.7352199619059547
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,10,27.624161882297983,8.108176357055186
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,10,24.536722786195867,41.60792387177992
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,10,28.98510410760042,56.92999816587019
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,10,25.765962957566785,22.47821546247053
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,10,26.32522350024152,99.88125420262861
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,10,20.3030775829028,159.60413969209242
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,10,22.914510714623248,123.96194792439985
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,10,19.346600243353123,153.92035997560072
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,10,17.78509518202918,148.12778688123274
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,10,28.087651045604446,127.05207622697401
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,10,18.746862235120545,148.88214326551008
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,10,19.932138717815462,94.60712230851698
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,10,23.02694141018776,211.18753410031843
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,10,21.119678095335644,215.6218365495448
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,10,16.74176940917971,217.82705939462232
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,10,19.639469236968694,257.9133585756068
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,10,28.058157283003652,153.74048805882978
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,10,26.98504635390418,199.0883872573619
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,11,23.108102989196823,223.45837102145794
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,11,26.23771453433568,266.06427774638775
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,11,23.51864715152317,301.20546267242077
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,11,28.261021826002377,138.69257912845256
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,11,27.30065398746069,220.07479415149334
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,11,28.79289031558568,7.3770497819865
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,11,29.481505224439843,3.0342255613291513
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,11,27.592418310377354,17.82587812156322
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,11,24.74546193016903,70.25160536975505
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,11,26.352851253085703,122.50181184024456
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,11,26.114572715759323,33.30708191604259
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,11,23.483301014370397,166.95896432609203
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,11,20.875984933641234,211.45134315700176
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,11,23.838278770446777,132.69574091643932
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,11,20.07169619666206,139.13413033694866
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,11,17.845177099439866,201.65756986350658
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,11,27.26042503780792,284.31185231418254
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,11,21.71599415673154,239.11822483749035
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,11,23.233545154995397,128.9295022270167
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,11,24.779123497009323,130.02901420802715
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,11,22.626125992669017,136.02938399524334
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,11,18.568864165412094,109.04740438670757
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,11,21.10399057600233,190.11161372871044
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,11,26.59117590586345,267.7377079507792
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,11,26.28551184336345,325.40158078879955
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,12,23.548204532746354,197.60092378174932
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,12,25.661097257880783,305.86538494145543
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,12,23.597442183956048,160.36968708550603
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,12,25.711303596086395,370.1832222989765
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,12,25.417754683956048,323.92039180314214
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,12,26.756354104318973,90.09254754101903
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,12,28.15450808617379,62.42018223321111
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,12,24.801359984695296,96.459649806377
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,12,25.3835146175918,46.265565162059374
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,12,25.17728666900308,176.06542289769322
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,12,25.91665998889556,79.88881350075872
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,12,23.650121430427816,271.802045708057
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,12,22.598809896489627,164.95601118123204
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,12,25.79964574998428,90.92413664376409
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,12,22.562532699749056,77.562965755817
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,12,19.403410765945296,164.03969407593877
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,12,28.286808678411717,62.86796212708623
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,12,23.07986143378804,127.01734185731084
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,12,24.842036963021883,165.99706590687902
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,12,25.872662173035337,98.00506413495214
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,12,24.725747270481577,69.31116462266118
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,12,21.432334867087775,105.32001436268956
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,12,23.902896233015213,236.66035414254338
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,12,26.85147444202056,181.63987279450566
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,12,25.32210406231627,360.877551441547
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2019,1,24.658761207006307,93.28772629517701
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2019,1,25.943699568061447,245.41293586510804
POSSE,GO,-14.089167,-46.366389,830.0,A017,2019,1,25.10434147414344,64.80195130128052
BELEM,PA,-1.411111,-48.439444,21.17,A201,2019,1,25.953858968263035,300.4916807534137
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2019,1,25.63696968734905,217.8036173703113
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2019,1,28.561740247664943,14.866625321094062
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2019,1,27.611799576461976,122.82136584538605
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2019,1,25.011688794371935,104.769637239162
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2019,1,25.217053062685125,76.90379525441315
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2019,1,27.534611761441795,21.129523766223457
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2019,1,27.096983128209274,21.804650676433113
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2019,1,26.22131633553454,2.6197632672229076
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2019,1,24.868648639802018,117.4644580008426
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2019,1,28.862592377201224,73.00453389901307
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2019,1,24.357200282107158,187.1683200718799
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2019,1,20.949761080998258,220.50035501736787
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2019,1,29.11172082142167,84.25264562386658
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2019,1,25.119911345615208,212.1115526081958
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2019,1,25.68667461846468,513.6797031285205
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2019,1,27.222523912819497,112.99819256085541
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2019,1,25.714078747328927,124.26786626595643
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2019,1,23.23241554588401,152.5257727028766
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2019,1,26.306694674748258,275.59450770634794
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2019,1,27.203210551764414,119.86817921418336
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2019,1,25.318505305628662,309.16819478291654
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2019,2,23.948019736153753,165.12319683371146
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2019,2,25.869493647984143,307.5897568398531
POSSE,GO,-14.089167,-46.366389,830.0,A017,2019,2,24.786061495826402,230.10631143389304
BELEM,PA,-1.411111,-48.439444,21.17,A201,2019,2,25.502402060372503,663.7646132641848
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2019,2,25.821668243408226,280.72403609095176
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2019,2,27.9786739167713,105.60457646189292
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2019,2,26.849415988013902,157.28505193529685
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2019,2,24.51763469151092,169.91852461634238
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2019,2,25.962203143891884,81.99185370741446
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2019,2,26.95804694039481,88.29929172335227
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2019,2,28.74741461617606,34.66907381353934
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2019,2,26.272537849062985,95.2625596457537
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2019,2,23.360791778564476,255.56831299601157
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2019,2,26.737189774286207,176.95465921698172
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2019,2,22.4187373933338,175.44885217485984
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2019,2,19.730063193185003,265.9050249987658
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2019,2,28.582625507173134,93.22072803316672
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2019,2,23.123766108921643,172.31324552832206
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2019,2,25.17886632283529,47.32580720720847
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2019,2,25.791162291027263,147.04306661425193
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2019,2,24.13401129586356,174.538719051462
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2019,2,20.699304380871013,194.92070614634116
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2019,2,23.852258482433513,303.4544312888201
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2019,2,27.01291754586356,184.56445872126181
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2019,2,25.75500041416717,325.20002364454825
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2019,3,23.6795316183439,203.77908767110142
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2019,3,25.398533634472926,297.6756852949265
POSSE,GO,-14.089167,-46.366389,830.0,A017,2019,3,23.708135448989083,329.6179336393479
BELEM,PA,-1.411111,-48.439444,21.17,A201,2019,3,25.39903241639496,519.185752877057
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2019,3,26.197114993679918,217.50882388001713
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2019,3,27.503658487463554,143.69475961571965
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2019,3,26.227149540890935,270.4740923727158
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2019,3,24.51124784818262,106.59198583012852
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2019,3,25.98308242059528,110.2386427009705
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2019,3,25.981050540554918,137.09114611989293
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2019,3,27.555403174123455,157.50520051366124
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2019,3,25.339448978054918,111.40492678529057
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2019,3,22.274940724526687,222.15367973691258
