ano_mes,codigo,nome,uf,PR_soma_mm,PR_dias_validos,Tmed_media,T_dias_validos,dias_no_mes
2018-09,A701,SAO PAULO - MIRANTE,SP,72.39999920129776,29,20.778333282470705,30,30
2018-10,A701,SAO PAULO - MIRANTE,SP,120.40000042319298,31,20.949999993847264,31,31
2018-11,A701,SAO PAULO - MIRANTE,SP,105.80000072717667,30,22.069999980926514,30,30
2018-12,A701,SAO PAULO - MIRANTE,SP,191.99999509751797,31,24.496774258152133,31,31
2019-01,A701,SAO PAULO - MIRANTE,SP,319.2000008523464,31,26.301612854003906,31,31
2019-02,A701,SAO PAULO - MIRANTE,SP,318.20000049471855,28,24.005357129233225,28,28
2019-03,A701,SAO PAULO - MIRANTE,SP,233.1999976336956,31,23.879032365737423,31,31
2019-04,A701,SAO PAULO - MIRANTE,SP,142.60000064969063,30,23.320000044504802,30,30
2019-05,A701,SAO PAULO - MIRANTE,SP,53.00000023841858,31,21.3499999507781,31,31
2019-06,A701,SAO PAULO - MIRANTE,SP,39.40000009536743,30,19.75000007947286,30,30
2019-07,A701,SAO PAULO - MIRANTE,SP,147.99999848008156,31,17.835483935571485,31,31
2019-08,A701,SAO PAULO - MIRANTE,SP,5.000000074505806,31,18.709677434736683,31,31
2019-09,A701,SAO PAULO - MIRANTE,SP,76.60000005364418,30,21.078333139419556,30,30
2019-10,A701,SAO PAULO - MIRANTE,SP,45.80000174045563,31,23.558064506899925,31,31
2019-11,A701,SAO PAULO - MIRANTE,SP,110.9999997317791,30,22.520000060399372,30,30
2019-12,A701,SAO PAULO - MIRANTE,SP,260.0000001043081,31,23.680645188977643,31,31
2010-01,A610,PICO DO COUTO,RJ,,1,,0,31
2010-02,A610,PICO DO COUTO,RJ,,0,,0,28
2010-03,A610,PICO DO COUTO,RJ,,6,,6,31
2010-04,A610,PICO DO COUTO,RJ,373.2000002563,28,14.460000038146973,30,30
2010-05,A610,PICO DO COUTO,RJ,141.39999997615814,31,12.679032287290019,31,31
2010-06,A610,PICO DO COUTO,RJ,118.80000333487988,29,11.47666667898496,30,30
2010-07,A610,PICO DO COUTO,RJ,62.2000003606081,30,12.701612987825948,31,31
2010-08,A610,PICO DO COUTO,RJ,31.799999877810478,28,12.206666576862336,30,31
2010-09,A610,PICO DO COUTO,RJ,64.00000104308128,29,13.794999925295512,30,30
2010-10,A610,PICO DO COUTO,RJ,276.1999983340502,29,13.966128964577951,31,31
2010-11,A610,PICO DO COUTO,RJ,364.6000042259693,30,14.988333400090536,30,30
2010-12,A610,PICO DO COUTO,RJ,463.5999972075224,31,17.390322531423262,31,31
2011-01,A610,PICO DO COUTO,RJ,252.39999961853027,31,17.391935517711023,31,31
2011-02,A610,PICO DO COUTO,RJ,71.79999992251396,28,18.537500074931554,28,28
2011-03,A610,PICO DO COUTO,RJ,69.39999903738499,29,16.088709600510136,31,31
2011-04,A610,PICO DO COUTO,RJ,38.200000166893005,26,15.558333325386048,30,30
2011-05,A610,PICO DO COUTO,RJ,49.200001150369644,31,11.666129004570745,31,31
2011-06,A610,PICO DO COUTO,RJ,3.8000001162290573,30,10.964999993642172,30,30
2011-07,A610,PICO DO COUTO,RJ,3.4000000059604645,31,12.22741933791868,31,31
2011-08,A610,PICO DO COUTO,RJ,1.4000000208616257,31,13.84516130724261,31,31
2011-09,A610,PICO DO COUTO,RJ,0.0,30,13.231666656335195,30,30
2011-10,A610,PICO DO COUTO,RJ,6.200000002980232,30,14.074193585303522,31,31
2011-11,A610,PICO DO COUTO,RJ,9.7999999076128,30,13.12666662534078,30,30
2011-12,A610,PICO DO COUTO,RJ,310.0000022649765,30,15.430000027020773,30,31
2012-01,A610,PICO DO COUTO,RJ,449.99999818205833,29,15.782258018370598,31,31
2012-02,A610,PICO DO COUTO,RJ,155.79999953508377,29,17.558620650192786,29,29
2012-03,A610,PICO DO COUTO,RJ,233.60000155866146,30,16.574193646830896,31,31
2012-04,A610,PICO DO COUTO,RJ,144.79999986290932,23,15.281666660308838,30,30
2012-05,A610,PICO DO COUTO,RJ,120.60000117123127,30,12.11451607365762,31,31
2012-06,A610,PICO DO COUTO,RJ,144.99999831616879,26,13.053333226839701,30,30
2012-07,A610,PICO DO COUTO,RJ,75.79999855160713,29,12.279032222686276,31,31
2012-08,A610,PICO DO COUTO,RJ,64.00000108778477,27,11.595161336083565,31,31
2012-09,A610,PICO DO COUTO,RJ,141.0000014603138,29,14.106666787465413,30,30
2012-10,A610,PICO DO COUTO,RJ,91.40000078082085,30,16.356451611365042,31,31
2012-11,A610,PICO DO COUTO,RJ,255.39999973773956,30,14.723333326975505,30,30
2012-12,A610,PICO DO COUTO,RJ,256.9999992698431,30,18.66935480794599,31,31
2013-01,A610,PICO DO COUTO,RJ,499.80000001192093,31,16.158064442296183,31,31
2013-02,A610,PICO DO COUTO,RJ,153.7999992519617,28,18.16607129573822,28,28
2013-03,A610,PICO DO COUTO,RJ,486.19999969005585,30,16.47666662534078,30,31
2013-04,A610,PICO DO COUTO,RJ,145.5999974757433,28,13.448275870290296,29,30
2013-05,A610,PICO DO COUTO,RJ,132.19999979436398,30,12.777419367144185,31,31
2013-06,A610,PICO DO COUTO,RJ,62.60000196099281,29,12.908333253860473,30,30
2013-07,A610,PICO DO COUTO,RJ,125.80000066757202,30,12.004838697371945,31,31
2013-08,A610,PICO DO COUTO,RJ,39.60000015795231,30,12.675806491605696,31,31
2013-09,A610,PICO DO COUTO,RJ,103.59999917447567,29,13.613333310683569,30,30
2013-10,A610,PICO DO COUTO,RJ,128.9999991506338,30,13.430645215895868,31,31
2013-11,A610,PICO DO COUTO,RJ,274.59999787807465,29,14.990000017484029,30,30
2013-12,A610,PICO DO COUTO,RJ,356.00000044703484,30,16.619354801793254,31,31
2014-01,A610,PICO DO COUTO,RJ,131.39999927580357,30,18.762903382701257,31,31
2014-02,A610,PICO DO COUTO,RJ,53.79999960958958,27,18.216071316174098,28,28
2014-03,A610,PICO DO COUTO,RJ,221.1999990940094,30,16.73870954205913,31,31
2014-04,A610,PICO DO COUTO,RJ,236.2000014334917,29,14.746666717529298,30,30
2014-05,A610,PICO DO COUTO,RJ,61.80000004172325,30,13.141935502329181,31,31
2014-06,A610,PICO DO COUTO,RJ,72.19999904930592,28,13.298333350817362,30,30
2014-07,A610,PICO DO COUTO,RJ,64.99999885261059,28,11.358064551507272,31,31
2014-08,A610,PICO DO COUTO,RJ,82.39999815821648,31,12.738709693954837,31,31
2014-09,A610,PICO DO COUTO,RJ,57.599998608231544,30,14.333333349227905,30,30
2014-10,A610,PICO DO COUTO,RJ,147.20000027120113,31,15.103225802221607,31,31
2014-11,A610,PICO DO COUTO,RJ,235.60000005364418,30,15.518333276112875,30,30
2014-12,A610,PICO DO COUTO,RJ,209.79999753832817,30,17.285483875582294,31,31
2015-01,A610,PICO DO COUTO,RJ,,1,,0,31
2015-02,A610,PICO DO COUTO,RJ,,0,,0,28
2015-03,A610,PICO DO COUTO,RJ,,0,,0,31
2015-04,A610,PICO DO COUTO,RJ,,2,,2,30
2015-05,A610,PICO DO COUTO,RJ,81.4000015258789,29,12.683870953898277,31,31
2015-06,A610,PICO DO COUTO,RJ,108.59999924898148,27,12.539999930063884,30,30
2015-07,A610,PICO DO COUTO,RJ,20.200000122189522,23,13.154838600466329,31,31
2015-08,A610,PICO DO COUTO,RJ,29.20000034570694,30,13.348387125999697,31,31
2015-09,A610,PICO DO COUTO,RJ,101.59999857842922,27,16.638461525623615,26,30
2015-10,A610,PICO DO COUTO,RJ,56.20000094175339,29,17.2948275763413,29,31
2015-11,A610,PICO DO COUTO,RJ,,0,,0,30
2015-12,A610,PICO DO COUTO,RJ,,0,,0,31
2016-01,A610,PICO DO COUTO,RJ,,0,,0,31
2016-02,A610,PICO DO COUTO,RJ,,0,,0,29
2016-03,A610,PICO DO COUTO,RJ,,0,,0,31
2016-04,A610,PICO DO COUTO,RJ,,17,,16,30
2016-05,A610,PICO DO COUTO,RJ,44.20000033080578,28,13.258928520338875,28,31
2016-06,A610,PICO DO COUTO,RJ,99.3999997228384,27,11.434482786162146,29,30
2016-07,A610,PICO DO COUTO,RJ,7.200000122189522,28,12.772580700535928,31,31
2016-08,A610,PICO DO COUTO,RJ,38.599999740719795,27,13.582142893757139,28,31
2016-09,A610,PICO DO COUTO,RJ,,11,,8,30
2016-10,A610,PICO DO COUTO,RJ,,0,,0,31
2016-11,A610,PICO DO COUTO,RJ,,0,,0,30
2016-12,A610,PICO DO COUTO,RJ,324.60000298917294,23,,19,31
2017-01,A610,PICO DO COUTO,RJ,118.59999945759773,24,,3,31
2017-02,A610,PICO DO COUTO,RJ,,19,,8,28
2017-03,A610,PICO DO COUTO,RJ,136.999999538064,23,,16,31
2017-04,A610,PICO DO COUTO,RJ,153.0000021159649,21,,17,30
2017-05,A610,PICO DO COUTO,RJ,,18,,15,31
2017-06,A610,PICO DO COUTO,RJ,40.1999996304512,22,,19,30
2017-07,A610,PICO DO COUTO,RJ,,16,,12,31
2017-08,A610,PICO DO COUTO,RJ,,10,,4,31
2017-09,A610,PICO DO COUTO,RJ,,1,,0,30
2017-10,A610,PICO DO COUTO,RJ,,0,,0,31
2017-11,A610,PICO DO COUTO,RJ,,14,,14,30
2017-12,A610,PICO DO COUTO,RJ,208.40000200271606,30,16.585483889425955,31,31
2018-01,A610,PICO DO COUTO,RJ,423.20000490546227,30,17.248275937705206,29,31
2018-02,A610,PICO DO COUTO,RJ,296.60000094771385,28,16.40535717351096,28,28
2018-03,A610,PICO DO COUTO,RJ,245.39999656379223,29,17.57741928100586,31,31
2018-04,A610,PICO DO COUTO,RJ,118.60000209510326,29,14.835000014305114,30,30
2018-05,A610,PICO DO COUTO,RJ,97.59999759495258,29,13.117742030851302,31,31
2018-06,A610,PICO DO COUTO,RJ,42.19999998807907,27,13.425925961247197,27,30
2018-07,A610,PICO DO COUTO,RJ,18.599999949336052,28,13.022580608244866,31,31
2018-08,A610,PICO DO COUTO,RJ,90.79999852180481,30,11.915000025431315,30,31
2018-09,A610,PICO DO COUTO,RJ,136.40000002086163,29,14.299999952316284,30,30
2018-10,A610,PICO DO COUTO,RJ,216.80000160634518,30,14.666129096861809,31,31
2018-11,A610,PICO DO COUTO,RJ,322.39999987185,30,15.121666669845581,30,30
2018-12,A610,PICO DO COUTO,RJ,185.80000247061253,28,17.014516092115834,31,31
2019-01,A610,PICO DO COUTO,RJ,274.0000011920929,28,19.393548488616943,31,31
2019-02,A610,PICO DO COUTO,RJ,307.7999993264675,28,17.62857151031494,28,28
2019-03,A610,PICO DO COUTO,RJ,366.79999646544456,28,16.8467741627847,31,31
2019-04,A610,PICO DO COUTO,RJ,175.60000097751617,26,16.543333371480305,30,30
2019-05,A610,PICO DO COUTO,RJ,139.39999936521053,30,15.23387095236009,31,31
2019-06,A610,PICO DO COUTO,RJ,81.00000157952309,25,13.086666639645895,30,30
2019-07,A610,PICO DO COUTO,RJ,44.60000042617321,28,11.709677284763705,31,31
2019-08,A610,PICO DO COUTO,RJ,133.00000222027302,31,12.316129076865412,31,31
2019-09,A610,PICO DO COUTO,RJ,174.5999976992607,30,15.720000052452088,30,30
2019-10,A610,PICO DO COUTO,RJ,89.1999990940094,31,16.235483861738636,31,31
2019-11,A610,PICO DO COUTO,RJ,197.40000078082085,27,15.873333311080932,30,30
2019-12,A610,PICO DO COUTO,RJ,95.60000106692314,29,16.472580586710283,31,31
2010-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,,11,,8,31
2010-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,82.19999988377094,28,29.676785673413956,28,28
2010-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,417.5999986976385,31,27.275806365474576,31,31
2010-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,0.6000000238418579,30,24.56896545147074,29,30
2010-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,65.39999881386757,31,22.645161213413363,31,31
2010-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,51.39999948441982,30,19.976666577657063,30,30
2010-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,74.80000132322311,31,21.640322546805105,31,31
2010-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,8.199999883770943,30,21.185483840204054,31,31
2010-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,43.60000053048134,30,23.031666819254557,30,30
2010-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,85.1999982893467,31,23.127419302540442,31,31
2010-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,98.19999985396862,28,24.846666653951008,30,30
2010-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,175.39999940991402,31,27.66129038410802,31,31
2011-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,129.9999980032444,24,,15,31
2011-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,,3,,0,28
2011-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,,19,,17,31
2011-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,263.3999979496002,30,25.609999815622967,30,30
2011-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,116.80000068247318,30,21.680645188977643,31,31
2011-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,33.600000366568565,30,20.156666628519694,30,30
2011-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,11.399999901652336,31,20.459677527027747,31,31
2011-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,11.999999955296516,30,22.54677421815934,31,31
2011-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,24.00000025331974,30,21.66166663169861,30,30
2011-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,129.99999886751175,31,23.991935406961748,31,31
2011-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,102.99999928474426,25,23.881249984105427,24,30
2011-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,236.0000022649765,31,26.020967668102635,31,31
2012-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,218.5999964773655,31,26.224193572998047,31,31
2012-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,28.600000008940697,29,28.218965497510187,29,29
2012-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,144.20000018179417,31,26.917741806276382,31,31
2012-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,40.40000136196613,25,25.296666685740153,30,30
2012-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,,2,21.899999941548995,31,31
2012-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,,4,,6,30
2012-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,,5,,17,31
2012-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,25.800000101327896,31,21.429032218071722,31,31
2012-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,95.19999845325947,30,23.188333384195964,30,30
2012-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,59.80000054836273,31,25.593548436318674,31,31
2012-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,93.4000005275011,29,24.52166674931844,30,30
2012-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,78.40000049769878,29,29.380645444316247,31,31
2013-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,119.19999888539314,29,26.401612927836755,31,31
2013-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,78.00000098347664,27,28.67499988419669,28,28
2013-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,217.7999990284443,30,26.6549999554952,30,31
2013-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,52.39999957382679,30,23.890000025431316,30,30
2013-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,18.60000005364418,31,22.482257981454172,31,31
2013-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,37.99999940395355,30,22.388333384195963,30,30
2013-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,89.59999926388264,30,20.329032190384403,31,31
2013-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,2.200000047683716,31,21.474193619143577,31,31
2013-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,23.00000013411045,30,23.431666628519693,30,30
2013-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,81.19999934732914,30,24.081034413699445,29,31
2013-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,178.00000174343586,30,25.12833334604899,30,30
2013-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,227.60000185668468,30,26.675806537751228,31,31
2014-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,103.19999939203262,31,29.35000007383285,31,31
2014-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,42.60000152885914,28,29.358928510120936,28,28
2014-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,137.60000267624855,31,27.45645163136144,31,31
2014-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,143.5999991595745,30,24.715000041325887,30,30
2014-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,64.00000022351742,30,22.533870866221765,31,31
2014-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,43.400000378489494,25,22.126666688919066,30,30
2014-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,88.79999931156635,28,20.856451588292277,31,31
2014-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,23.799999728798866,30,21.320967766546435,31,31
2014-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,64.39999924600124,30,23.72333327929179,30,30
2014-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,44.40000054240227,31,24.603225754153343,31,31
2014-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,85.4000009894371,30,25.95833330154419,30,30
2014-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,60.79999841749668,31,28.33548385866227,31,31
2015-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,173.80000150203705,31,29.830645222817697,31,31
2015-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,156.5999998897314,28,28.28571425165449,28,28
2015-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,251.3999953866005,31,26.761290427177183,31,31
2015-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,45.20000006258488,28,25.074137983650996,29,30
2015-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,59.60000020265579,31,22.832257978377804,31,31
2015-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,74.99999901652336,29,22.048333183924356,30,30
2015-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,12.39999994635582,31,22.656451486772106,31,31
2015-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,6.199999958276749,31,23.198387038323187,31,31
2015-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,111.00000022351742,30,24.755000146230064,30,30
2015-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,14.399999961256981,31,25.72580655928581,31,31
2015-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,165.8000020980835,30,26.781666660308836,30,30
2015-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,109.19999940693378,31,28.224193603761734,31,31
2016-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,243.20000131428242,31,27.30806449151808,31,31
2016-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,184.99999947845936,29,29.165517280841694,29,29
2016-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,192.20000033080578,30,27.879032258064516,31,31
2016-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,19.600000619888306,30,27.26333325703939,30,30
2016-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,33.000000312924385,31,22.832257993759647,31,31
2016-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,60.799999848008156,30,20.031666692097982,30,30
2016-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,0.6000000089406967,30,21.564516082886726,31,31
2016-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,34.799999728798866,31,22.417741944712976,31,31
2016-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,49.400000244379044,30,23.508333285649616,30,30
2016-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,43.2000003606081,30,24.782258064516128,31,31
2016-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,206.3999984562397,30,25.214999961853028,30,30
2016-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,240.19999903440475,30,27.374193529928885,31,31
2017-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,164.99999694526196,31,28.99838705985777,31,31
2017-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,48.2000000923872,28,28.787500143051147,28,28
2017-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,97.00000047683716,31,26.94838705370503,31,31
2017-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,120.40000277757645,30,24.53333330154419,30,30
2017-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,40.79999914765358,31,22.449999978465417,31,31
2017-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,104.20000085234642,30,21.931666612625122,30,30
2017-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,15.000000417232513,31,20.0709677204009,31,31
2017-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,42.60000021755695,31,20.885483941724225,31,31
2017-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,2.0,30,23.70499997138977,30,30
2017-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,39.40000031888485,25,25.804000053405762,25,31
2017-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,185.19999679923058,29,25.275862068965516,29,30
2017-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,74.00000050663948,31,26.645161136504143,31,31
2018-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,314.40000170469284,30,27.861290347191595,31,31
2018-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,165.00000032782555,28,26.694642884390696,28,28
2018-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,66.19999894499779,31,27.629032165773452,31,31
2018-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,65.00000138580799,30,25.304999955495198,30,30
2018-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,33.59999993443489,30,22.95645175441619,31,31
2018-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,40.40000070631504,30,22.308333349227905,30,30
2018-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,11.999999642372131,31,22.395161321086267,31,31
2018-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,64.8000001758337,31,21.385483910960534,31,31
2018-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,45.40000030398369,30,24.136666758855185,30,30
2018-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,74.20000050961971,31,24.753225741847867,31,31
2018-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,178.2000007480383,30,25.420689615710028,29,30
2018-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,36.600000366568565,31,27.51612906302175,31,31
2019-01,A621,RIO DE JANEIRO - VILA MILITAR,RJ,143.19999895989895,31,30.285484006327966,31,31
2019-02,A621,RIO DE JANEIRO - VILA MILITAR,RJ,248.20000183582306,28,28.05892879622323,28,28
2019-03,A621,RIO DE JANEIRO - VILA MILITAR,RJ,250.00000190734863,31,27.40322571416055,31,31
2019-04,A621,RIO DE JANEIRO - VILA MILITAR,RJ,236.5999996215105,30,26.553333441416424,30,30
2019-05,A621,RIO DE JANEIRO - VILA MILITAR,RJ,79.3999994546175,31,25.017741818581857,31,31
2019-06,A621,RIO DE JANEIRO - VILA MILITAR,RJ,31.599999740719795,30,23.22833320299784,30,30
2019-07,A621,RIO DE JANEIRO - VILA MILITAR,RJ,11.600000023841858,31,21.0032257879934,31,31
2019-08,A621,RIO DE JANEIRO - VILA MILITAR,RJ,52.19999960064888,31,21.482258104508922,31,31
2019-09,A621,RIO DE JANEIRO - VILA MILITAR,RJ,83.20000022649765,30,23.816666698455812,30,30
2019-10,A621,RIO DE JANEIRO - VILA MILITAR,RJ,56.59999878704548,30,25.630645228970437,31,31
2019-11,A621,RIO DE JANEIRO - VILA MILITAR,RJ,114.20000091195107,30,25.356666628519694,30,30
2019-12,A621,RIO DE JANEIRO - VILA MILITAR,RJ,130.0000019222498,31,26.60322586182625,31,31
2010-01,A724,CORUMBA,MS,,14,,13,31
2010-02,A724,CORUMBA,MS,,11,,10,28
2010-03,A724,CORUMBA,MS,56.799998477101326,23,,14,31
2010-04,A724,CORUMBA,MS,0.0,25,,17,30
2010-05,A724,CORUMBA,MS,,2,,2,31
2010-06,A724,CORUMBA,MS,,0,,0,30
2010-07,A724,CORUMBA,MS,,0,,0,31
2010-08,A724,CORUMBA,MS,,0,,0,31
2010-09,A724,CORUMBA,MS,,6,,5,30
2010-10,A724,CORUMBA,MS,41.20000007748604,29,28.057143007005966,28,31
2010-11,A724,CORUMBA,MS,116.00000029802322,30,27.343333339691164,30,30
2010-12,A724,CORUMBA,MS,53.20000086724758,31,30.017742064691358,31,31
2011-01,A724,CORUMBA,MS,231.60000024735928,31,28.496774242770286,31,31
2011-02,A724,CORUMBA,MS,427.2000017464161,27,27.337500027247838,28,28
2011-03,A724,CORUMBA,MS,263.80000019073486,31,27.380645198206746,31,31
2011-04,A724,CORUMBA,MS,55.40000016987324,30,27.61499989827474,30,30
2011-05,A724,CORUMBA,MS,0.6000000238418579,31,24.15483888503044,31,31
2011-06,A724,CORUMBA,MS,3.7999999076128006,30,23.201724183970484,29,30
2011-07,A724,CORUMBA,MS,11.799999862909317,30,23.89482756318717,29,31
2011-08,A724,CORUMBA,MS,14.0,30,24.941666698455812,30,31
2011-09,A724,CORUMBA,MS,23.600000143051147,30,27.220689625575623,29,30
2011-10,A724,CORUMBA,MS,131.99999809265137,31,28.44516138876638,31,31
2011-11,A724,CORUMBA,MS,23.80000013113022,30,29.534999815622964,30,30
