Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes,etp_mes
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2017,12,26.350006,46.0,218.53
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2017,12,25.25,328.0,172.4
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2017,12,23.450012,264.0,157.05
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2017,12,20.650024,216.0,132.92
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2017,12,24.25,136.0,128.91
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2017,12,27.150024,279.0,155.98
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2017,12,25.75,283.0,114.299995
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,1,24.25,176.0,153.64
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,1,26.450012,208.0,164.01999
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,1,23.850006,112.0,169.84999
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,1,26.550018,290.0,136.59999
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,1,26.25,181.0,123.689995
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,1,29.350006,59.0,188.28
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,1,28.650024,39.0,173.98
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,1,26.450012,53.0,157.23999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,1,26.150024,81.0,159.78
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,1,26.950012,87.0,173.83
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,1,27.25,13.0,183.08
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,1,26.25,62.0,174.51999
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,1,17.850006,193.0,143.33
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,1,27.150024,96.0,153.17
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,1,22.950012,172.0,137.47
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,1,17.75,294.0,105.009995
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,1,27.350006,228.0,160.84999
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,1,24.950012,92.0,183.78
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,1,26.150024,136.0,196.12999
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,1,24.550018,286.0,160.26999
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,1,22.650024,452.0,148.54
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,1,20.75,251.0,128.48999
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,1,25.650024,332.0,135.33
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,1,26.950012,294.0,150.62
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,1,25.75,253.0,127.03
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,2,24.150024,222.0,132.25
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,2,25.950012,382.0,129.14
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,2,23.150024,186.0,131.2
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,2,26.050018,474.0,98.04
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,2,25.850006,393.0,98.35
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,2,28.25,214.0,154.51999
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,2,27.150024,159.0,125.77
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,2,25.150024,242.0,125.649994
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,2,26.050018,121.0,142.59999
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,2,25.450012,228.0,132.73
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,2,27.450012,31.0,152.44
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,2,24.850006,204.0,141.42
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,2,17.350006,252.0,112.939995
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,2,26.450012,99.0,126.89
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,2,22.350006,51.0,128.06999
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,2,17.25,154.0,102.24
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,2,27.450012,81.0,138.84999
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,2,23.75,81.0,154.64
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,2,25.350006,51.0,174.56999
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,2,24.850006,177.0,153.54
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,2,22.650024,110.0,141.98
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,2,20.050018,73.0,112.299995
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,2,24.550018,140.0,115.85
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,2,26.850006,318.0,128.01
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,2,25.450012,288.0,106.25
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,3,24.650024,160.0,151.16
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,3,26.550018,312.0,147.77
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,3,23.75,144.0,150.83
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,3,26.650024,433.0,133.28
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,3,26.550018,319.0,129.87
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,3,28.150024,44.0,172.51
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,3,27.850006,155.0,158.61
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,3,25.25,175.0,150.01
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,3,26.150024,90.0,151.23999
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,3,25.75,179.0,146.83
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,3,27.450012,100.0,161.17
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,3,25.350006,96.0,151.03
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,3,18.150024,163.0,135.58
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,3,27.25,124.0,142.33
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,3,23.650024,155.0,125.899994
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,3,18.450012,247.0,126.579994
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,3,27.550018,49.0,157.26
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,3,22.75,118.0,143.23999
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,3,23.450012,140.0,154.31
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,3,25.050018,270.0,143.2
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,3,23.450012,288.0,131.97
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,3,21.150024,201.0,105.31
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,3,25.150024,278.0,106.09
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,3,27.25,154.0,141.53
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,3,26.050018,87.0,122.06
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,4,23.150024,153.0,121.27
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,4,26.850006,322.0,150.84
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,4,23.050018,161.0,135.31
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,4,26.150024,344.0,109.159996
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,4,26.050018,355.0,108.63
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,4,26.550018,112.0,142.76
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,4,26.75,307.0,134.23
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,4,24.75,76.0,140.5
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,4,25.050018,303.0,122.35
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,4,25.550018,54.0,140.59
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,4,25.25,123.0,129.18
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,4,23.850006,42.0,120.27
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,4,15.050018,136.0,100.39
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,4,24.850006,89.0,109.86
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,4,20.950012,33.0,102.329994
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,4,15.650024,47.0,96.68
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,4,27.050018,36.0,137.84999
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,4,22.850006,79.0,108.02
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,4,23.650024,84.0,115.57
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,4,24.25,6.0,137.42
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,4,21.950012,30.0,124.36
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,4,19.450012,29.0,97.869995
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,4,23.650024,112.0,98.759995
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,4,26.450012,153.0,124.77
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,4,25.850006,133.0,107.86
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,5,22.050018,11.0,113.74
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,5,28.150024,4.0,158.44
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,5,22.950012,1.0,131.28
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,5,26.450012,392.0,119.74
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,5,26.350006,330.0,114.229996
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,5,26.150024,1.0,141.16
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,5,27.150024,70.0,148.39
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,5,25.350006,2.0,154.66
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,5,24.450012,116.0,125.659996
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,5,26.050018,1.0,134.22
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,5,24.050018,94.0,117.649994
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,5,22.75,12.0,104.119995
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,5,13.050018,28.0,87.64
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,5,22.450012,39.0,85.22
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,5,18.950012,11.0,78.9
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,5,13.450012,17.0,84.33
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,5,24.75,73.0,116.829994
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,5,17.550018,62.0,76.81
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,5,17.75,158.0,76.869995
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,5,20.450012,102.0,104.07
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,5,18.550018,120.0,92.63
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,5,16.350006,49.0,71.29
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,5,20.850006,76.0,66.86
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,5,25.25,24.0,115.39
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,5,26.050018,33.0,120.2
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,6,22.350006,0.0,93.49
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,6,27.25,0.0,145.94
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,6,22.650024,0.0,119.159996
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,6,27.25,119.0,136.56
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,6,26.650024,65.0,117.03
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,6,25.450012,1.0,129.43
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,6,27.450012,1.0,142.91
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,6,25.050018,1.0,151.59999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,6,23.650024,58.0,109.799995
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,6,25.150024,0.0,118.689995
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,6,23.150024,119.0,101.22
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,6,22.350006,1.0,91.97
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,6,13.25,44.0,72.92
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,6,21.950012,44.0,66.26
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,6,18.25,18.0,58.84
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,6,13.150024,22.0,59.66
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,6,20.25,16.0,88.03
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,6,12.25,146.0,51.52
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,6,11.950012,44.0,54.85
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,6,17.150024,54.0,67.439995
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,6,16.75,101.0,62.03
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,6,13.950012,102.0,49.36
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,6,18.050018,72.0,44.1
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,6,22.75,3.0,91.99
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,6,25.150024,9.0,120.329994
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,7,22.050018,0.0,104.35
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,7,27.150024,0.0,156.92
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,7,22.25,0.0,131.93
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,7,26.950012,123.0,145.98
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,7,26.75,107.0,127.93
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,7,25.25,1.0,139.06
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,7,27.550018,6.0,151.37
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,7,25.350006,0.0,166.09999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,7,23.050018,61.0,114.21
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,7,24.550018,0.0,126.63
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,7,22.550018,18.0,108.35
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,7,21.850006,0.0,102.829994
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,7,12.450012,20.0,89.36
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,7,21.850006,21.0,81.33
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,7,18.050018,18.0,68.63
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,7,12.75,15.0,77.06
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,7,22.050018,1.0,110.38
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,7,13.450012,142.0,57.77
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,7,12.950012,75.0,57.82
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,7,19.150024,5.0,98.47
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,7,18.050018,26.0,88.93
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,7,15.050018,10.0,63.67
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,7,18.550018,10.0,56.68
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,7,23.550018,0.0,102.479996
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,7,26.650024,1.0,143.34
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,8,24.25,14.0,118.18
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,8,29.350006,7.0,173.17
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,8,24.650024,38.0,146.48999
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,8,26.950012,181.0,154.09
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,8,27.450012,42.0,144.09999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,8,26.350006,1.0,170.14
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,8,28.550018,1.0,177.73
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,8,26.450012,0.0,185.15999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,8,23.550018,28.0,129.87
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,8,26.950012,3.0,145.84999
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,8,23.450012,31.0,122.79
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,8,24.450012,2.0,122.979996
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,8,12.850006,65.0,82.63
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,8,21.050018,57.0,80.619995
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,8,17.150024,40.0,80.02
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,8,12.650024,78.0,81.42
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,8,21.550018,43.0,121.869995
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,8,13.25,157.0,74.21
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,8,13.150024,56.0,83.89
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,8,17.050018,117.0,98.45
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,8,16.25,140.0,95.1
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,8,13.550018,58.0,75.56
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,8,17.25,48.0,70.689995
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,8,24.75,8.0,117.619995
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,8,26.950012,73.0,143.43
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,9,25.850006,33.0,139.17
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,9,30.050018,15.0,167.12
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,9,26.550018,3.0,172.16
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,9,27.75,145.0,165.94
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,9,28.050018,64.0,153.37
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,9,27.650024,1.0,187.26
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,9,28.950012,0.0,191.31
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,9,28.050018,0.0,194.08
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,9,24.050018,39.0,137.23999
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,9,28.550018,1.0,165.34999
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,9,24.650024,19.0,138.86
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,9,26.050018,1.0,148.26
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,9,14.75,90.0,111.329994
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,9,23.150024,54.0,112.7
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,9,19.150024,64.0,103.28
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,9,15.050018,169.0,105.75
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,9,26.150024,48.0,143.28
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,9,18.75,213.0,96.64
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,9,19.550018,82.0,115.57
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,9,20.950012,201.0,121.1
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,9,19.650024,211.0,118.68
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,9,16.650024,92.0,90.89
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,9,20.150024,42.0,90.67
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,9,27.350006,58.0,138.31999
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,9,27.650024,93.0,152.95999
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,10,25.350006,187.0,155.26
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,10,27.850006,187.0,161.09
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,10,26.650024,113.0,172.01999
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,10,28.25,125.0,179.81
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,10,29.25,83.0,177.87
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,10,29.450012,8.0,198.18
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,10,29.25,1.0,192.29
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,10,28.550018,7.0,185.01
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,10,25.350006,3.0,158.5
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,10,29.450012,52.0,173.5
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,10,26.150024,26.0,153.43
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,10,27.150024,100.0,158.11
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,10,15.550018,142.0,96.29
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,10,23.950012,116.0,109.88
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,10,20.25,109.0,107.77
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,10,15.850006,501.0,97.79
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,10,28.25,117.0,160.72
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,10,19.650024,95.0,138.8
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,10,20.350006,46.0,153.12999
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,10,22.650024,286.0,131.93
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,10,20.650024,324.0,126.46999
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,10,16.950012,269.0,86.72
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,10,21.050018,198.0,92.38
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,10,27.850006,108.0,156.76999
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2018,10,27.150024,83.0,150.53
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2018,11,23.550018,204.0,131.94
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2018,11,27.150024,212.0,153.37
POSSE,GO,-14.089167,-46.366389,830.0,A017,2018,11,23.350006,255.0,138.15
BELEM,PA,-1.411111,-48.439444,21.17,A201,2018,11,28.350006,171.0,160.98999
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2018,11,27.75,155.0,133.59999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2018,11,29.650024,24.0,200.8
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2018,11,29.950012,13.0,193.51999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2018,11,28.550018,26.0,180.34
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2018,11,25.75,30.0,146.45999
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2018,11,26.950012,167.0,155.31999
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2018,11,26.550018,42.0,159.16
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,11,24.75,115.0,134.47
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2018,11,16.050018,226.0,115.579994
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,11,24.950012,125.0,130.55
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,11,21.050018,93.0,123.1
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2018,11,16.150024,203.0,103.74
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2018,11,27.650024,152.0,139.87
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2018,11,22.850006,207.0,173.76999
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2018,11,23.450012,173.0,184.76999
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2018,11,24.650024,126.0,175.16
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,11,22.450012,272.0,164.23999
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2018,11,19.150024,70.0,124.24
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,11,22.950012,93.0,118.2
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2018,11,27.050018,345.0,131.14
