Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,1,27.4,48.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,1,25.1,62.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,1,24.900000000000002,110.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,1,24.5,94.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,1,22.8,125.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,1,18.55,359.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,1,25.800000000000004,228.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,1,26.800000000000004,339.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,1,24.25,110.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,1,25.150000000000002,117.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,1,20.200000000000003,75.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,1,18.5,254.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,1,21.0,160.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,1,25.35,399.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,2,26.25,54.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,2,25.8,15.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,2,29.35,55.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,2,26.75,57.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,2,25.450000000000003,107.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,2,24.8,151.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,2,25.25,10.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,2,28.65,119.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,2,26.5,260.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,2,26.85,640.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,2,26.8,300.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,2,28.450000000000003,23.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,2,24.9,25.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,2,25.35,294.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,2,24.6,125.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,2,23.1,174.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,2,19.65,168.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,2,27.150000000000002,147.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,2,26.200000000000003,473.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,2,24.75,115.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,2,24.9,148.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,2,20.9,202.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,2,16.3,271.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,2,22.400000000000002,259.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,2,25.700000000000003,231.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,3,25.5,107.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,3,26.700000000000003,0.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,3,28.950000000000003,45.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,3,26.700000000000003,24.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,3,25.1,110.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,3,24.75,33.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,3,25.200000000000003,5.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,3,28.35,112.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,3,26.650000000000002,6.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,3,27.0,562.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,3,27.5,334.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,3,28.900000000000002,4.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,3,25.200000000000003,28.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,3,24.700000000000003,94.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,3,22.950000000000003,135.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,3,21.85,104.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,3,18.1,93.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,3,25.6,97.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,3,26.6,447.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,3,21.25,144.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,3,21.400000000000002,153.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,3,19.400000000000002,90.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,3,15.2,170.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,3,21.0,161.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,3,25.9,345.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,4,24.6,87.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,4,25.200000000000003,67.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,4,27.95,126.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,4,25.1,92.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,4,23.65,126.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,4,23.5,51.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,4,22.200000000000003,101.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,4,26.85,72.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,4,25.25,80.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,4,26.650000000000002,548.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,4,27.55,287.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,4,26.3,78.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,4,24.950000000000003,148.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,4,22.0,116.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,4,20.450000000000003,191.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,4,19.150000000000002,107.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,4,15.8,149.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,4,23.550000000000004,152.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,4,26.9,64.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,4,19.900000000000002,135.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,4,19.95,106.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,4,16.85,86.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,4,13.55,102.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,4,18.900000000000002,65.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,4,25.950000000000003,110.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,5,24.55,11.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,5,23.35,76.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,5,27.150000000000002,89.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,5,25.1,49.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,5,24.050000000000004,18.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,5,23.200000000000003,41.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,5,21.85,2.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,5,24.6,41.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,5,24.5,22.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,5,26.550000000000004,411.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,5,27.650000000000002,196.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,5,25.0,34.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,5,23.450000000000003,196.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,5,19.650000000000002,65.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,5,17.55,190.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,5,17.0,122.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,5,14.500000000000002,93.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,5,22.200000000000003,93.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,5,26.400000000000002,80.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,5,16.55,130.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,5,16.1,128.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,5,14.4,62.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,5,11.85,49.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,5,17.8,36.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,5,25.35,44.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,6,23.650000000000002,1.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,6,22.200000000000003,100.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,6,26.35,66.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,6,25.200000000000003,10.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,6,23.25,3.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,6,22.85,8.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,6,21.200000000000003,2.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,6,23.5,84.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,6,24.65,65.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,6,27.25,139.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,6,28.050000000000004,73.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,6,25.1,16.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,6,22.300000000000004,294.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,6,18.8,165.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,6,16.65,280.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,6,16.1,327.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,6,14.9,91.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,6,22.4,109.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,6,26.6,91.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,6,15.05,67.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,6,13.850000000000001,24.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,6,13.700000000000001,188.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,6,11.1,102.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,6,17.6,124.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,6,24.650000000000002,5.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,7,23.2,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,7,21.200000000000003,85.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,7,26.4,41.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,7,24.700000000000003,6.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,7,23.5,0.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,7,21.85,0.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,7,21.5,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,7,23.0,5.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,7,22.25,18.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,7,26.400000000000002,203.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,7,27.9,105.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,7,22.400000000000002,17.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,7,21.65,257.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,7,16.650000000000002,133.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,7,16.5,48.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,7,15.55,82.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,7,12.950000000000001,42.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,7,20.700000000000003,64.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,7,26.25,0.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,7,14.450000000000001,126.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,7,13.75,108.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,7,12.0,123.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,7,8.700000000000001,67.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,7,15.500000000000002,78.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,7,24.75,0.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,8,23.7,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,8,21.05,91.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,8,27.450000000000003,2.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,8,25.700000000000003,1.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,8,23.85,0.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,8,23.35,0.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,8,21.950000000000003,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,8,22.200000000000003,2.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,8,23.3,0.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,8,26.85,218.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,8,28.450000000000003,56.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,8,23.3,9.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,8,21.450000000000003,130.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,8,17.75,41.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,8,16.0,31.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,8,15.850000000000001,10.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,8,14.25,20.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,8,21.700000000000003,18.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,8,25.85,19.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,8,13.75,147.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,8,13.200000000000001,22.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,8,13.000000000000002,73.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,8,10.55,11.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,8,16.700000000000003,8.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,8,26.200000000000003,0.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,9,26.550000000000004,5.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,9,22.65,37.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,9,28.25,1.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,9,26.700000000000003,1.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,9,26.150000000000002,17.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,9,25.5,38.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,9,23.900000000000002,43.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,9,25.800000000000004,33.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,9,26.6,44.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,9,27.05,82.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,9,29.2,91.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,9,25.450000000000003,0.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,9,22.150000000000002,90.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,9,19.200000000000003,171.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,9,19.8,75.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,9,19.1,118.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,9,15.8,60.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,9,22.85,55.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,9,27.1,98.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,9,17.700000000000003,143.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,9,17.25,80.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,9,15.700000000000001,190.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,9,12.8,73.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,9,18.05,75.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,9,27.900000000000002,14.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,10,27.150000000000002,58.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,10,23.5,55.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,10,28.1,1.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,10,27.150000000000002,6.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,10,26.15,94.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,10,25.400000000000002,124.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,10,24.1,85.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,10,27.500000000000004,29.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,10,26.25,134.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,10,27.250000000000004,62.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,10,29.5,131.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,10,26.450000000000003,2.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,10,22.75,75.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,10,20.15,118.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,10,21.6,284.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,10,19.950000000000003,222.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,10,15.95,134.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,10,23.05,97.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,10,26.650000000000002,364.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,10,20.1,130.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,10,20.700000000000003,95.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,10,16.85,101.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,10,13.5,168.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,10,18.8,137.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,10,27.200000000000003,105.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,11,25.700000000000003,195.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,11,24.150000000000002,142.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,11,27.950000000000003,5.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,11,26.900000000000002,28.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,11,24.950000000000003,211.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,11,24.5,291.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,11,24.900000000000002,202.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,11,28.4,75.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,11,26.650000000000002,168.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,11,26.5,154.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,11,28.1,190.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,11,26.85,12.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,11,23.1,94.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,11,22.550000000000004,114.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,11,23.6,101.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,11,22.0,68.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,11,16.85,180.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,11,24.150000000000002,119.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2013,11,26.3,272.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2013,11,24.25,178.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2013,11,23.25,243.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2013,11,19.05,96.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2013,11,15.05,169.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,11,20.3,122.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2013,11,25.5,179.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2013,12,23.900000000000002,279.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2013,12,25.1,152.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2013,12,28.200000000000003,23.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2013,12,26.4,52.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2013,12,23.8,398.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2013,12,24.35,551.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,12,23.450000000000003,407.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2013,12,29.1,155.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2013,12,26.15,225.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2013,12,27.35,245.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2013,12,28.4,139.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2013,12,26.6,30.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2013,12,24.15,167.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,12,24.8,68.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2013,12,24.9,101.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,12,23.25,94.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2013,12,18.25,342.0
